time,windDirectionFrom10m,visibility,mslp,uvIndex,significantWeatherCode,precipitationRate,totalPrecipAmount,totalSnowAmount,probOfPrecipitation,screenRelativeHumidity,windGustSpeed10m,max10mWindGust,windSpeed10m,screenTemperature,maxScreenAirTemp,minScreenAirTemp,screenDewPointTemperature,feelsLikeTemperature
"2022-06-08 10:00:00",273,29851,100420,5,7,0,0,0,9,73.11,11.94,13.02,4.76,14.74,15.12,13.52,9.49,12.80
"2022-06-08 11:00:00",251,27076,100480,5,8,0,0,0,17,75.91,12.86,12.86,6.53,15.09,15.65,14.39,10.64,12.44
"2022-06-08 12:00:00",273,27451,100485,6,30,2,0,0,69,75.83,11.65,11.65,4.56,14.94,15.66,14.78,10.40,13.18
"2022-06-08 13:00:00",264,12812,100512,6,30,5,1,0,67,71.62,11.20,11.61,4.75,14.88,15.98,14.68,9.42,12.93
"2022-06-08 14:00:00",258,44684,100518,5,10,1,0,0,31,68.51,11.99,12.11,5.14,15.43,15.70,14.47,9.20,13.27
"2022-06-08 15:00:00",258,37302,100560,4,10,0,0,0,33,62.32,12.41,13.81,5.16,15.77,16.22,15.43,8.32,13.50
"2022-06-08 16:00:00",275,50534,100600,3,7,0,0,0,7,58.74,11.80,13.29,4.45,15.60,15.82,14.85,7.18,13.60
"2022-06-08 17:00:00",274,27038,100700,2,7,0,0,0,6,70.36,11.32,11.32,7.05,15.36,15.69,15.18,9.78,12.38
"2022-06-08 18:00:00",268,28992,100780,1,7,0,0,0,5,67.22,10.49,11.54,4.41,15.10,15.36,15.04,8.82,13.27
"2022-06-08 19:00:00",267,30066,100842,1,7,0,0,0,6,70.08,10.25,10.81,3.46,14.28,15.10,14.28,8.57,12.91
"2022-06-08 20:00:00",268,28538,100935,1,1,0,0,0,0,77.85,8.91,9.88,2.61,12.78,14.28,12.76,8.65,11.84
"2022-06-08 21:00:00",266,26964,101010,0,0,0,0,0,1,84.96,9.39,9.81,2.68,11.65,12.78,11.61,8.90,10.61
"2022-06-08 22:00:00",265,25623,101050,0,0,0,0,0,0,88.79,9.68,10.44,2.71,10.93,11.65,10.90,8.87,9.77
"2022-06-08 23:00:00",286,9244,101100,0,0,0,0,0,0,94.27,8.75,10.43,3.19,9.87,10.84,9.85,8.71,8.24
"2022-06-09 00:00:00",270,16936,101132,0,2,0,0,0,0,89.74,10.07,10.74,1.87,10.11,10.11,9.87,8.25,9.42
"2022-06-09 01:00:00",261,19099,101134,0,0,0,0,0,0,88.90,8.83,9.51,1.84,9.75,10.11,9.73,7.81,9.05
"2022-06-09 02:00:00",263,18221,101160,0,0,0,0,0,0,91.31,9.81,10.28,2.17,9.34,9.75,9.31,7.89,8.28
"2022-06-09 03:00:00",256,18154,101190,0,0,0,0,0,0,92.34,8.95,10.15,1.93,8.94,9.34,8.88,7.70,8.06
"2022-06-09 04:00:00",248,18632,101210,0,7,0,0,0,4,91.62,8.51,9.38,1.69,9.12,9.21,8.94,7.74,8.41
"2022-06-09 05:00:00",250,7924,101270,1,7,0,0,0,4,97.06,7.20,8.58,4.06,10.24,10.24,9.61,9.51,8.24
"2022-06-09 06:00:00",254,11604,101315,1,7,0,0,0,4,93.98,9.93,9.93,3.74,10.51,10.51,10.24,9.28,8.70
"2022-06-09 07:00:00",251,15682,101330,2,7,0,0,0,6,89.34,9.22,9.91,3.19,11.23,11.24,10.51,9.19,9.82
"2022-06-09 08:00:00",242,16470,101379,2,7,0,0,0,14,85.30,8.14,9.18,3.05,11.94,11.95,11.23,9.21,10.71
"2022-06-09 09:00:00",224,10734,101400,3,12,1,0,0,60,87.50,7.08,7.39,2.63,11.98,12.10,11.94,9.65,11.03
"2022-06-09 10:00:00",218,1741,101400,3,12,1,1,0,62,92.96,8.30,8.30,3.02,12.01,12.07,11.81,10.55,10.88
"2022-06-09 11:00:00",205,10974,101390,3,12,0,0,0,60,87.66,9.77,9.77,5.76,13.39,13.50,13.33,11.13,11.12
"2022-06-09 12:00:00",211,8770,101350,4,12,1,0,0,61,89.31,11.60,11.60,4.17,13.47,13.56,13.39,11.45,11.91
"2022-06-09 13:00:00",221,5551,101330,3,12,1,1,0,66,93.56,13.79,13.79,4.91,13.42,13.47,13.27,12.07,11.56
"2022-06-09 14:00:00",221,1041,101367,2,12,1,0,0,61,94.46,12.56,12.88,4.37,13.50,13.55,13.42,12.29,11.91
"2022-06-09 15:00:00",222,122,101380,2,12,1,1,0,60,96.61,11.41,12.23,3.95,13.35,13.50,13.33,12.53,11.94
"2022-06-09 16:00:00",226,124,101370,1,12,1,1,0,60,97.66,10.52,11.18,3.71,13.30,13.35,13.29,12.67,12.01
"2022-06-09 17:00:00",231,58,101280,1,6,0,0,0,28,93.71,10.29,10.65,6.07,15.10,15.17,15.09,13.82,12.96
"2022-06-09 18:00:00",227,190,101328,1,6,0,0,0,18,94.18,11.43,11.43,3.83,14.74,15.10,14.74,13.53,13.60
"2022-06-09 19:00:00",231,7669,101342,1,7,0,0,0,7,93.40,11.15,11.15,3.68,14.22,14.74,14.21,12.87,13.07
"2022-06-09 20:00:00",233,12342,101376,1,7,0,0,0,5,92.73,11.65,12.10,3.69,13.40,14.22,13.36,11.91,12.09
"2022-06-09 21:00:00",238,15660,101430,0,7,0,0,0,6,90.76,11.68,12.71,3.78,13.01,13.40,12.97,11.19,11.59
"2022-06-09 22:00:00",239,18057,101470,0,2,0,0,0,3,89.22,11.77,12.55,3.58,12.67,13.01,12.65,10.56,11.28
"2022-06-09 23:00:00",223,6386,101470,0,7,0,0,0,5,92.96,11.32,11.56,5.40,13.14,13.15,12.97,11.75,11.03
"2022-06-10 00:00:00",243,9762,101520,0,7,0,0,0,4,90.63,12.09,12.34,3.88,13.05,13.15,13.03,11.26,11.56
"2022-06-10 01:00:00",247,11436,101506,0,7,0,0,0,4,90.13,11.50,11.50,3.35,12.58,13.05,12.57,10.68,11.28
"2022-06-10 02:00:00",252,13844,101498,0,2,0,0,0,1,90.03,11.51,11.57,3.37,12.27,12.58,12.24,10.34,10.90
"2022-06-10 03:00:00",246,14878,101520,0,2,0,0,0,1,90.98,11.11,11.64,3.09,11.88,12.27,11.85,10.17,10.62
"2022-06-10 04:00:00",246,16327,101560,0,2,0,0,0,1,90.98,10.23,11.17,2.83,11.73,11.88,11.70,10.03,10.60
"2022-06-10 05:00:00",245,6766,101540,1,7,0,0,0,4,94.43,11.83,11.83,5.81,12.06,12.10,11.81,10.91,9.65
"2022-06-10 06:00:00",235,9828,101578,1,3,0,0,0,0,90.75,10.35,11.66,3.28,12.42,12.44,12.06,10.65,11.14
"2022-06-10 07:00:00",236,12881,101608,2,7,0,0,0,4,86.55,10.18,10.58,3.59,13.09,13.14,12.42,10.54,11.72
"2022-06-10 08:00:00",238,22259,101648,3,3,0,0,0,3,74.72,10.33,10.85,4.08,13.89,13.94,13.09,9.01,12.25
"2022-06-10 09:00:00",235,27222,101660,4,3,0,0,0,3,67.66,10.44,10.51,4.26,14.66,14.74,13.89,8.22,12.89
"2022-06-10 10:00:00",230,27703,101660,5,3,0,0,0,3,66.51,11.81,11.81,4.86,15.11,15.46,14.66,8.45,13.04
"2022-06-10 11:00:00",224,26206,101660,6,7,0,0,0,5,72.47,12.86,14.11,7.97,15.35,15.73,15.33,10.21,12.01
"2022-06-10 12:00:00",228,24992,101667,7,7,0,0,0,4,69.02,10.19,12.90,3.49,15.46,15.99,14.91,9.51,14.13
"2022-06-10 13:00:00",231,31697,101676,6,3,0,0,0,1,61.00,12.52,12.76,4.83,16.24,16.48,15.46,8.36,14.08
"2022-06-10 14:00:00",236,36147,101669,5,1,0,0,0,0,56.17,13.59,13.76,5.45,16.83,17.02,16.24,7.69,14.23
"2022-06-10 15:00:00",233,32321,101650,4,3,0,0,0,1,62.19,12.81,14.10,5.18,16.03,16.83,15.94,8.46,13.76
"2022-06-10 16:00:00",234,38919,101630,3,1,0,0,0,0,58.10,13.97,14.13,5.78,15.76,16.03,15.67,7.21,13.10
"2022-06-10 17:00:00",231,23704,101670,2,7,0,0,0,6,66.55,11.32,14.76,6.17,15.76,16.33,15.75,9.34,13.10
"2022-06-10 18:00:00",249,5917,101707,1,14,2,0,0,66,71.45,10.86,13.53,3.92,14.78,15.76,14.78,9.39,13.24
"2022-06-10 19:00:00",242,13825,101724,1,15,0,0,0,75,79.57,12.43,12.43,4.43,13.48,14.78,13.48,9.70,11.70
"2022-06-10 20:00:00",239,21780,101730,1,3,0,0,0,1,85.03,12.36,13.65,4.22,12.63,13.48,12.57,9.81,10.89
"2022-06-10 21:00:00",234,21917,101750,0,0,0,0,0,1,88.19,12.50,12.86,4.28,12.22,12.63,12.15,9.99,10.43
"2022-06-10 22:00:00",237,23445,101780,0,2,0,0,0,1,88.04,11.74,12.23,3.99,12.19,12.22,12.10,9.94,10.54
"2022-06-10 23:00:00",249,12632,101820,0,7,0,0,0,5,89.05,12.86,12.86,6.58,12.19,12.35,12.14,10.17,9.49
"2022-06-11 00:00:00",241,16256,101810,0,7,0,0,0,5,87.35,12.68,12.68,4.19,12.28,12.32,12.19,9.94,10.51
"2022-06-11 01:00:00",252,21026,101798,0,9,0,0,0,28,84.48,10.45,13.06,2.62,12.12,12.28,12.11,9.25,11.12
"2022-06-11 02:00:00",249,20762,101800,0,7,0,0,0,7,86.80,11.08,11.09,3.26,11.93,12.12,11.83,9.47,10.56
"2022-06-11 03:00:00",243,22513,101810,0,2,0,0,0,2,86.42,10.64,10.85,3.15,11.61,11.93,11.56,9.11,10.26
"2022-06-11 04:00:00",240,21791,101840,0,7,0,0,0,4,88.41,10.43,11.20,2.82,11.29,11.61,11.18,9.12,10.10
"2022-06-11 05:00:00",249,10366,101860,1,8,0,0,0,9,92.55,11.83,12.30,7.30,11.60,11.60,11.55,10.16,8.63
"2022-06-11 06:00:00",245,12787,101893,1,3,0,0,0,2,89.35,11.74,12.50,4.80,11.86,11.86,11.60,9.85,9.80
"2022-06-11 07:00:00",245,15542,101930,2,3,0,0,0,2,85.29,10.52,11.32,4.09,12.46,12.60,11.86,9.68,10.77
"2022-06-11 08:00:00",244,23662,101960,3,7,0,0,0,8,75.49,11.60,11.85,4.83,13.48,13.57,12.46,8.79,11.47
"2022-06-11 09:00:00",245,25152,101990,4,3,0,0,0,11,71.39,12.08,12.11,5.05,14.21,14.24,13.48,8.62,12.11
"2022-06-11 10:00:00",242,25501,102020,4,12,0,0,0,47,72.80,11.42,12.05,4.72,14.36,14.52,13.71,9.08,12.43
"2022-06-11 11:00:00",249,18756,102050,5,12,1,0,0,61,72.87,12.86,12.86,7.77,15.37,16.32,14.46,10.30,12.12
"2022-06-11 12:00:00",229,18947,102043,6,15,1,2,0,92,78.47,12.86,13.09,4.99,14.59,15.37,13.68,10.64,12.64
"2022-06-11 13:00:00",235,23027,102064,5,14,2,1,0,60,76.19,12.28,13.15,4.83,14.92,15.14,14.03,10.46,13.06
"2022-06-11 14:00:00",240,27379,102072,5,10,0,1,0,34,72.29,12.33,13.21,4.82,15.25,15.43,13.90,9.94,13.30
"2022-06-11 15:00:00",243,20709,102070,4,14,1,0,0,56,75.05,12.14,13.39,4.69,14.82,15.52,14.48,10.02,12.94
"2022-06-11 16:00:00",251,35200,102060,3,10,0,0,0,30,66.10,13.11,13.22,5.27,15.47,15.62,14.82,8.84,13.22
"2022-06-11 17:00:00",245,27782,102100,2,7,0,0,0,5,69.70,12.35,13.43,8.49,15.58,15.93,15.54,9.85,11.95
"2022-06-11 18:00:00",247,30537,102128,1,7,0,0,0,5,67.50,12.10,13.18,5.58,15.18,15.58,15.13,8.95,12.81
"2022-06-11 19:00:00",251,27553,102158,1,1,0,0,0,2,70.35,11.82,12.57,4.81,14.10,15.18,14.09,8.46,12.08
"2022-06-11 20:00:00",251,28961,102192,1,1,0,0,0,0,75.89,11.80,12.13,4.37,12.56,14.10,12.53,8.08,10.67
"2022-06-11 21:00:00",250,23406,102230,0,0,0,0,0,0,85.46,11.17,12.06,3.94,11.47,12.56,11.46,8.81,9.69
"2022-06-11 22:00:00",250,21192,102270,0,2,0,0,0,0,88.99,10.60,11.59,3.66,11.02,11.47,11.00,9.02,9.35
"2022-06-11 23:00:00",268,11318,102300,0,7,0,0,0,4,87.72,11.32,12.10,4.99,11.20,11.36,11.20,8.98,8.96
"2022-06-12 00:00:00",261,13696,102295,0,7,0,0,0,4,88.97,11.73,11.84,3.27,10.77,11.20,10.76,8.77,9.23
"2022-06-12 01:00:00",264,14298,102306,0,2,0,0,0,0,92.24,10.49,11.18,3.10,10.42,10.77,10.41,9.00,8.93
"2022-06-12 02:00:00",265,15678,102282,0,2,0,0,0,1,93.33,9.58,10.15,2.88,10.35,10.42,10.34,9.15,8.96
"2022-06-12 03:00:00",265,17013,102270,0,7,0,0,0,5,93.41,9.30,9.81,3.09,10.49,10.51,10.35,9.33,9.02
"2022-06-12 04:00:00",272,19728,102300,0,7,0,0,0,4,91.81,9.77,10.04,3.31,10.67,10.68,10.49,9.22,9.10
"2022-06-12 05:00:00",276,11126,102350,1,7,0,0,0,5,92.64,8.75,9.04,5.14,10.58,10.60,10.55,9.17,8.20
"2022-06-12 06:00:00",278,13735,102393,1,7,0,0,0,4,88.14,9.21,9.38,3.88,10.94,10.94,10.58,8.75,9.13
"2022-06-12 07:00:00",280,17780,102444,2,3,0,0,0,1,79.06,8.99,9.34,3.81,11.71,11.73,10.94,7.82,10.00
"2022-06-12 08:00:00",278,17747,102462,3,7,0,0,0,8,77.06,8.89,9.22,3.74,12.08,12.16,11.71,7.75,10.44
"2022-06-12 09:00:00",285,22455,102470,3,8,0,0,0,10,73.34,9.36,9.36,4.00,12.56,12.75,12.08,7.46,10.82
"2022-06-12 10:00:00",284,26788,102480,4,3,0,0,0,0,66.25,9.45,9.45,4.18,13.43,13.46,12.56,6.81,11.60
"2022-06-12 11:00:00",281,29044,102480,6,7,0,0,0,4,59.34,7.72,9.24,2.47,15.00,15.01,14.40,6.93,14.03
"2022-06-12 12:00:00",278,35182,102435,6,7,0,0,0,4,57.71,8.24,8.31,2.47,15.15,15.16,15.00,6.62,14.17
"2022-06-12 13:00:00",284,36553,102426,6,7,0,0,0,5,57.96,8.95,9.07,3.39,15.00,15.15,14.99,6.46,13.52
"2022-06-12 14:00:00",282,39995,102401,5,1,0,0,0,0,50.58,9.95,10.08,4.11,16.04,16.07,15.00,5.41,14.04
"2022-06-12 15:00:00",287,36964,102400,4,3,0,0,0,0,53.01,10.21,10.38,4.39,15.89,16.16,15.86,5.93,13.79
"2022-06-12 16:00:00",285,33743,102400,3,7,0,0,0,4,61.44,11.34,11.39,4.75,14.73,15.89,14.70,6.95,12.63
"2022-06-12 17:00:00",300,23266,102410,2,7,0,0,0,5,60.96,11.83,11.83,2.98,15.50,15.63,15.37,7.80,14.29
"2022-06-12 18:00:00",276,25425,102423,1,7,0,0,0,4,63.98,11.32,11.40,2.49,14.61,15.50,14.45,7.59,13.74
"2022-06-12 19:00:00",275,24170,102422,1,3,0,0,0,1,70.01,10.19,10.93,3.11,13.60,14.61,13.60,7.87,12.40
"2022-06-12 20:00:00",277,25260,102452,1,7,0,0,0,4,76.32,9.84,10.20,3.43,12.75,13.60,12.73,8.27,11.33
"2022-06-12 21:00:00",279,24621,102480,0,8,0,0,0,8,80.59,8.77,9.85,2.97,12.19,12.75,12.15,8.54,10.97
"2022-06-12 22:00:00",283,25149,102480,0,7,0,0,0,5,83.00,8.36,9.11,2.80,11.86,12.19,11.84,8.69,10.72
"2022-06-12 23:00:00",290,21136,102470,0,0,0,0,0,0,86.81,8.75,9.07,2.57,9.78,10.48,9.77,7.42,8.50
"2022-06-13 00:00:00",295,25658,102453,0,7,0,0,0,5,85.41,8.02,8.33,1.52,10.71,10.71,9.78,8.06,10.36
"2022-06-13 01:00:00",302,26845,102470,0,7,0,0,0,5,84.66,7.50,7.94,2.18,11.03,11.11,10.71,8.21,10.21
"2022-06-13 02:00:00",298,26732,102441,0,9,0,0,0,28,86.21,7.45,8.41,2.19,10.76,11.03,10.72,8.20,9.90
"2022-06-13 03:00:00",303,28499,102440,0,7,0,0,0,6,86.36,6.98,7.70,2.11,10.58,10.76,10.56,8.02,9.74
"2022-06-13 04:00:00",300,28795,102470,0,7,0,0,0,11,86.45,6.28,7.37,2.13,10.56,10.60,10.51,8.02,9.74
"2022-06-13 05:00:00",302,22924,102540,1,8,0,0,0,13,91.13,6.17,6.62,0.82,9.61,9.97,9.51,7.96,9.37
"2022-06-13 06:00:00",289,22685,102550,1,12,0,0,0,51,89.17,5.48,6.38,0.90,10.08,10.19,9.61,8.06,9.77
"2022-06-13 07:00:00",302,22881,102578,2,7,0,0,0,8,87.16,5.24,5.36,1.78,10.75,10.76,10.08,8.30,10.12
"2022-06-13 08:00:00",292,27549,102590,3,7,0,0,0,9,75.77,4.99,5.20,2.23,11.99,12.12,10.75,7.39,11.16
"2022-06-13 09:00:00",285,30039,102590,4,8,0,0,0,8,72.42,5.06,5.06,2.38,12.33,12.44,11.99,7.08,11.43
"2022-06-13 10:00:00",283,30962,102600,4,7,0,0,0,5,67.64,5.49,5.49,2.67,13.21,13.36,12.33,6.91,12.14
"2022-06-13 11:00:00",264,38434,102630,5,8,0,0,0,10,65.17,4.63,4.95,1.65,14.49,14.51,13.52,7.82,14.11
"2022-06-13 12:00:00",281,38242,102617,5,8,0,0,0,9,65.11,5.57,5.80,2.03,14.22,14.49,13.91,7.49,13.59
"2022-06-13 13:00:00",279,40808,102574,5,8,0,0,0,7,62.62,5.64,5.64,2.84,14.73,14.79,14.22,7.33,13.60
"2022-06-13 14:00:00",282,42070,102511,4,3,0,0,0,1,59.49,4.56,5.15,2.49,15.40,15.42,14.73,7.17,14.44
"2022-06-13 15:00:00",275,42164,102440,4,8,0,0,0,9,59.30,5.25,5.25,2.67,15.29,15.40,15.23,7.00,14.22
"2022-06-13 16:00:00",279,42303,102410,3,8,0,0,0,9,60.08,5.43,5.60,2.67,15.06,15.29,15.05,6.98,13.99
"2022-06-13 17:00:00",292,33928,102430,2,8,0,0,0,9,65.87,4.63,5.28,3.24,14.87,15.75,14.87,8.33,13.58
"2022-06-13 18:00:00",305,34887,102430,1,3,0,0,0,0,65.00,5.25,5.25,2.91,14.39,14.87,14.36,7.63,13.24
"2022-06-13 19:00:00",304,35948,102438,1,1,0,0,0,0,66.89,5.52,5.68,2.69,13.17,14.39,13.17,6.79,12.08
"2022-06-13 20:00:00",302,34115,102443,1,1,0,0,0,0,74.40,4.00,5.00,1.52,11.20,13.17,11.19,6.36,10.81
"2022-06-13 21:00:00",298,30116,102460,0,2,0,0,0,0,79.98,3.59,4.22,1.51,10.03,11.20,9.98,6.27,9.56
"2022-06-13 22:00:00",306,27684,102450,0,0,0,0,0,0,84.24,3.69,5.11,1.60,8.84,10.03,8.82,5.93,8.13
"2022-06-13 23:00:00",293,29476,102400,0,0,0,0,0,0,88.44,6.17,6.35,2.98,8.01,8.01,6.43,5.95,6.12
"2022-06-14 00:00:00",300,28578,102390,0,0,0,0,0,0,86.33,6.31,6.38,2.60,8.11,8.11,8.01,5.71,6.51
"2022-06-14 01:00:00",298,23290,102340,0,0,0,0,0,0,90.41,4.65,5.16,2.00,7.20,8.11,7.16,5.59,5.98
"2022-06-14 02:00:00",305,20917,102293,0,0,0,0,0,1,92.49,2.53,3.20,1.39,6.34,7.20,5.97,5.21,5.51
"2022-06-14 03:00:00",316,21841,102260,0,0,0,0,0,1,90.38,2.94,3.10,1.78,6.73,6.78,6.34,5.30,5.55
"2022-06-14 04:00:00",318,13668,102240,0,0,0,0,0,2,95.89,2.00,3.00,1.26,5.60,6.73,5.58,5.08,4.74
"2022-06-14 05:00:00",315,20634,102210,1,1,0,0,0,0,95.02,1.54,2.93,0.67,5.82,5.82,4.89,4.80,5.09
"2022-06-14 06:00:00",356,21771,102225,1,1,0,0,0,0,91.96,1.11,1.42,0.48,6.72,6.72,5.82,5.31,6.11
"2022-06-14 07:00:00",77,27692,102232,2,1,0,0,0,0,81.01,1.29,1.29,0.56,9.04,9.04,6.72,5.84,8.71
"2022-06-14 08:00:00",115,31967,102201,3,1,0,0,0,0,69.64,2.35,2.35,1.35,11.54,11.57,9.04,6.00,11.25
"2022-06-14 09:00:00",122,34276,102180,4,1,0,0,0,0,60.97,2.95,2.95,1.57,13.47,13.49,11.54,5.81,13.05
"2022-06-14 10:00:00",124,34416,102150,5,3,0,0,0,1,58.08,2.58,2.58,1.29,14.47,14.49,13.47,5.97,14.19
"2022-06-14 11:00:00",197,32436,102130,6,7,0,0,0,4,58.84,1.54,2.11,1.03,14.99,15.02,14.75,6.79,14.84
"2022-06-14 12:00:00",187,33591,102100,6,7,0,0,0,4,57.75,1.72,2.18,0.90,15.48,15.50,14.99,6.95,15.35
"2022-06-14 13:00:00",202,35425,102042,6,7,0,0,0,4,55.33,2.83,2.97,1.67,16.29,16.32,15.48,7.04,15.76
"2022-06-14 14:00:00",210,35624,101979,5,3,0,0,0,0,53.57,2.97,2.97,1.70,17.06,17.07,16.29,7.20,16.46
"2022-06-14 15:00:00",228,35651,101930,4,3,0,0,0,0,51.41,2.38,2.53,1.30,17.74,17.78,17.06,7.21,17.31
"2022-06-14 16:00:00",213,36195,101890,3,1,0,0,0,0,51.29,2.76,2.76,1.53,17.89,17.91,17.74,7.32,17.34
"2022-06-14 17:00:00",220,29830,101860,2,1,0,0,0,0,56.55,3.09,3.09,2.01,17.12,17.16,16.17,8.22,16.43
"2022-06-14 18:00:00",223,29570,101878,1,1,0,0,0,0,56.05,2.24,2.36,1.13,17.17,17.21,17.12,8.09,16.97
"2022-06-14 19:00:00",295,28442,101878,1,1,0,0,0,0,65.61,3.89,5.22,1.89,16.02,17.17,15.99,9.20,15.51
"2022-06-14 20:00:00",319,26915,101882,1,1,0,0,0,0,75.25,4.49,5.58,1.69,13.28,16.02,13.27,8.52,12.90
"2022-06-14 21:00:00",317,25930,101910,0,0,0,0,0,0,79.85,2.79,4.15,1.64,11.39,13.28,11.35,7.63,10.95
"2022-06-14 22:00:00",330,24513,101900,0,0,0,0,0,0,82.84,2.70,2.78,0.92,10.25,11.39,10.24,7.19,10.00
"2022-06-14 23:00:00",0,34294,101870,0,0,0,0,0,0,82.15,3.60,4.98,0.00,10.31,10.31,8.55,7.15,10.17
"2022-06-15 00:00:00",85,29716,101853,0,0,0,0,0,0,84.74,5.27,5.83,0.42,9.16,10.31,9.02,6.53,8.86
"2022-06-15 01:00:00",92,22456,101862,0,0,0,0,0,0,89.45,5.19,5.52,0.76,7.79,9.16,7.76,6.05,7.29
"2022-06-15 02:00:00",46,19720,101830,0,0,0,0,0,0,89.49,3.49,4.90,0.65,7.19,7.79,6.63,5.56,6.60
"2022-06-15 03:00:00",77,17169,101780,0,0,0,0,0,0,92.03,3.41,3.42,0.97,6.45,7.19,6.43,5.36,5.76
"2022-06-15 04:00:00",107,11342,101770,0,0,0,0,0,1,95.55,3.35,3.62,0.77,5.81,6.45,5.63,5.23,5.03
"2022-06-15 05:00:00",4,6606,101860,1,1,0,0,0,2,98.73,1.54,3.08,0.51,6.68,6.68,6.19,6.20,6.06
"2022-06-15 06:00:00",69,10383,101857,1,1,0,0,0,0,95.32,1.20,1.88,0.35,7.97,7.97,6.68,7.05,7.52
"2022-06-15 07:00:00",80,17840,101840,2,3,0,0,0,0,83.38,2.08,2.70,0.73,10.89,10.90,7.97,8.03,10.75
"2022-06-15 08:00:00",131,21572,101851,3,1,0,0,0,0,73.62,2.06,2.06,1.14,13.60,13.61,10.89,8.83,13.54
"2022-06-15 09:00:00",173,24871,101860,4,1,0,0,0,0,66.33,2.57,2.57,1.12,16.16,16.17,13.60,9.66,16.17
"2022-06-15 10:00:00",235,28358,101870,5,1,0,0,0,0,59.16,3.47,3.47,1.71,17.74,17.76,16.16,9.34,17.32
"2022-06-15 11:00:00",192,30882,101860,6,3,0,0,0,0,59.04,3.09,3.70,2.52,19.03,19.07,18.55,10.66,18.19
"2022-06-15 12:00:00",247,31575,101855,7,3,0,0,0,0,56.72,4.54,4.54,2.70,19.06,19.11,19.03,10.04,18.01
"2022-06-15 13:00:00",255,32773,101930,6,7,0,0,0,4,58.22,5.56,5.56,2.80,18.95,19.12,18.94,10.19,17.89
"2022-06-15 14:00:00",303,35539,101922,5,7,0,0,0,4,67.04,6.19,6.39,3.59,17.76,18.95,17.74,11.17,16.49
"2022-06-15 15:00:00",311,37287,101930,4,7,0,0,0,4,66.28,5.15,5.85,2.86,17.17,17.76,16.96,10.41,16.25
"2022-06-15 16:00:00",299,37886,101920,3,3,0,0,0,1,65.90,4.44,4.71,2.54,16.62,17.17,16.52,9.80,15.83
"2022-06-15 17:00:00",283,40534,101910,2,1,0,0,0,0,51.28,5.14,5.39,3.09,19.80,19.83,19.62,9.29,18.29
"2022-06-15 18:00:00",306,41118,101900,1,1,0,0,0,0,59.01,4.36,5.84,2.38,18.43,19.80,18.43,10.01,17.63
"2022-06-15 19:00:00",303,38723,101944,1,1,0,0,0,0,66.86,4.85,4.89,2.45,16.21,18.43,16.17,9.67,15.45
"2022-06-15 20:00:00",297,33313,102001,1,1,0,0,0,0,75.02,5.21,5.43,2.16,13.81,16.21,13.80,9.02,13.17
"2022-06-15 21:00:00",295,31025,102070,0,0,0,0,0,0,79.29,5.26,5.95,2.07,12.13,13.81,12.12,8.23,11.44
"2022-06-15 22:00:00",301,31606,102090,0,0,0,0,0,0,79.34,5.88,6.96,2.24,11.09,12.13,11.07,7.29,10.14
"2022-06-15 23:00:00",288,38376,102130,0,0,0,0,0,0,84.73,4.63,7.07,1.44,9.39,11.57,9.38,6.69,9.01
"2022-06-16 00:00:00",304,45113,102115,0,0,0,0,0,0,78.76,5.79,6.73,1.79,10.25,10.25,9.39,6.49,9.65
"2022-06-16 01:00:00",308,41596,102120,0,0,0,0,0,0,81.44,5.23,5.81,1.63,9.87,10.25,9.85,6.70,9.35
"2022-06-16 02:00:00",315,37817,102132,0,2,0,0,0,0,80.58,4.81,5.01,1.98,9.79,9.87,9.64,6.63,8.96
"2022-06-16 03:00:00",3,36376,102141,0,0,0,0,0,1,82.98,2.79,5.06,0.74,8.23,9.79,8.20,5.61,7.77
"2022-06-16 04:00:00",23,32046,102140,0,2,0,0,0,1,87.15,1.87,2.47,0.59,7.21,8.23,7.01,5.32,6.65
"2022-06-16 05:00:00",344,14558,102280,1,7,0,0,0,5,98.11,1.54,1.54,0.93,6.75,7.05,6.44,6.18,6.14
"2022-06-16 06:00:00",56,18331,102273,1,7,0,0,0,4,93.09,2.10,2.37,1.02,8.08,8.11,6.75,6.80,7.64
"2022-06-16 07:00:00",69,28821,102204,2,3,0,0,0,0,78.65,1.66,2.13,0.63,11.31,11.36,8.08,7.60,11.21
"2022-06-16 08:00:00",118,32703,102173,3,7,0,0,0,4,68.24,1.75,1.75,1.11,14.32,14.35,11.31,8.48,14.22
"2022-06-16 09:00:00",156,35483,102200,4,7,0,0,0,4,60.52,1.78,1.78,0.90,16.14,16.16,14.32,8.37,16.13
"2022-06-16 10:00:00",166,38525,102200,5,3,0,0,0,1,53.05,2.26,2.26,1.04,18.30,18.34,16.14,8.33,18.11
"2022-06-16 11:00:00",169,39616,102170,6,7,0,0,0,4,58.16,3.09,3.16,1.90,18.63,18.68,18.43,10.06,18.11
"2022-06-16 12:00:00",214,43081,102168,7,7,0,0,0,4,52.06,3.66,3.80,2.04,20.10,20.11,18.63,9.69,19.35
"2022-06-16 13:00:00",211,40158,102180,6,3,0,0,0,1,47.93,3.65,3.65,1.91,21.68,21.68,20.10,9.89,21.09
"2022-06-16 14:00:00",230,36370,102168,5,3,0,0,0,1,45.74,4.75,4.75,2.40,22.51,22.55,21.68,9.92,21.64
